scenario_id,line_id,from_bus,to_bus,length_km,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,loading_percent
11,5,6,7,1.0,-25.61567554686599,-17.426393188423532,25.681348618501175,3.2122822887297247,12.507880057786943
11,6,7,1,1.0,-107.61023363479545,4.39240994401138,107.61023363479545,2.850143619480443,43.059188476489965
11,7,7,8,1.0,81.92888501589383,-7.604692232682721,-79.76399989350554,-11.229537934739456,33.19853729873131
11,8,8,3,1.0,-20.236000103463276,-23.77046206203616,20.304919225071107,7.506609812659898,12.866129983148344
12,0,0,3,1.0,-152.37241685159782,184.22677331590967,152.37241685159782,-151.3044234399226,95.63000150462237
12,2,4,5,1.0,-99.9999999999996,-40.00000000000005,106.40742777974562,40.39288569108703,88.57069901156859
12,3,2,5,1.0,299.99999999999955,132.93036854661017,-299.9999999999995,-69.83546557779489,109.37726905935115
12,4,5,6,1.0,193.59257222025306,29.442579886707648,-188.32955072773615,-2.4587293600374522,140.1440477069271
12,5,6,7,1.0,98.32955072773558,-27.54127063996305,-97.2565445745099,24.51311894090038,45.58844103536359
12,6,7,1,1.0,-199.99999999999847,-120.35749567281482,199.99999999999847,161.6991250801101,102.87593075286104
12,7,7,8,1.0,297.2565445744716,95.84437673192308,-258.36064572750246,77.88745452482871,137.9989071241631
12,8,8,3,1.0,158.3606457275368,-112.88745452481712,-152.3724168515905,151.30442343992095,99.45590480124626
13,0,0,3,1.0,4.054380777482477,53.575831803531855,-4.054380777482476,-51.913030535540656,21.491608620777072
13,1,3,4,1.0,-33.26883522917755,37.07209372686611,33.827459373863704,-48.35426394696746,25.284390917499273
13,2,4,5,1.0,-133.82745937386375,8.354263946967265,142.09839238188968,-5.06876163039653,96.7969342734543
13,3,2,5,1.0,300.0000000000003,62.48515481827155,-300.0000000000002,-7.457179598690743,102.14607980331223
13,4,5,6,1.0,157.90160761811052,12.525941229087621,-154.74470170348286,-5.246349939266672,108.60658133139624
13,5,6,7,1.0,64.74470170348296,-24.75365006073371,-64.31968258773122,14.763585558497109,29.172366227323902
13,7,7,8,1.0,64.31968258773121,-14.763585558497002,-62.88194175853156,-5.7704417504844,27.507485849456508
13,8,8,3,1.0,-37.11805824146847,-29.22955824951566,37.32321600666007,14.84093680867488,19.987143189448464
14,0,0,3,1.0,-138.05300174274677,138.16112344516432,138.05300174274677,-116.18837810780016,78.12515837737529
14,1,3,4,1.0,-83.53073684692623,64.37172182816028,85.92780791890362,-64.17270147789051,49.098600842727805
14,2,4,5,1.0,-187.56936557974694,22.772587678691004,206.22160626510396,28.197215203267177,144.1702739321297
14,3,2,5,1.0,299.99999999999227,87.21947594146492,-299.99999999999227,-30.02163506913439,104.140523110468
14,4,5,6,1.0,93.7783937347516,1.8244198659101016,-92.63759215389487,-11.251769479551314,65.7400028468348
14,5,6,7,1.0,-8.76026792880852,-26.645951883611936,8.805418606321165,13.457164678186043,11.855824097612343
14,6,7,1,1.0,-199.999999999995,-44.95090032013506,199.999999999995,73.30986005878276,85.20500978870741
14,7,7,8,1.0,191.19458139355987,31.493735641988977,-177.8427595954863,9.74603334104102,81.23661486641187
14,8,8,3,1.0,55.28295139897038,-59.629782487084846,-54.52226489575782,51.81665627963297,37.08754825307728
15,0,0,3,1.0,-95.61721860918601,130.34715383368666,95.617218609186,-115.29452682159726,64.66285859081621
15,1,3,4,1.0,-58.39511078831034,65.65907182886897,60.10949230906479,-69.11928276735475,42.198826454713156
15,2,4,5,1.0,-187.05201897963207,21.32162177180198,205.7789778826688,30.211663398077675,144.54983339661408
15,3,2,5,1.0,299.999999999988,90.63746580134631,-299.999999999988,-33.083387780112844,104.46432150467085
15,4,5,6,1.0,94.22102211709877,2.871724382102528,-93.06175534767688,-12.04264483268172,66.31997326960492
15,5,6,7,1.0,-12.03266116294687,-29.358077593422973,12.09584420839155,16.373535153829764,13.45439812274025
15,6,7,1,1.0,-199.99999999999352,-45.81786855196432,199.99999999999352,74.26491726191185,85.33723964217778
15,7,7,8,1.0,187.9041557914681,29.444333398182692,-175.03127603359792,9.34826309294937,79.76045146293563
15,8,8,3,1.0,37.76446829551476,-59.38007773948404,-37.22210782085265,49.63545499273133,32.02213213616328
16,0,0,3,1.0,-129.9248983894642,129.3853701596463,129.9248983894642,-110.01964349751819,73.34417848239724
16,1,3,4,1.0,-72.11695963130934,67.13719880974922,74.22083059742566,-68.5771442419161,46.323578504438565
16,2,4,5,1.0,-187.81092016702084,22.233506655931258,206.53721400649772,29.08185018291546,144.49332353915912
16,3,2,5,1.0,299.9999999999958,86.56814179789627,-299.9999999999958,-29.43663249773411,104.08012040642123
16,4,5,6,1.0,93.46278599341233,0.3547823148446909,-92.33445808549662,-9.933391298500347,65.2896474809563
16,5,6,7,1.0,-11.889528473100711,-28.26399899975436,11.946851789558835,15.102506391145747,12.934406635565082
16,6,7,1,1.0,-199.99999999999773,-39.96235698170064,199.99999999999773,67.83865929067254,84.47682162047008
16,7,7,8,1.0,188.05314821039855,24.8598505905708,-175.3937953225725,12.432444647279421,78.98804149888332
16,8,8,3,1.0,58.491021234127174,-51.6400093735968,-57.807938758131826,42.88244468776797,35.05033870425156
17,0,0,3,1.0,-222.69687363672656,216.05619983222095,222.69687363672656,-160.6022727204376,124.11232268458221
17,1,3,4,1.0,-110.15664092351615,89.58329832070311,114.78225569407374,-76.01459372387515,67.37219982427534
17,2,4,5,1.0,-214.78225544112792,36.014593887682196,243.05475336693104,59.279906269071844,177.62657010087565
17,3,2,5,1.0,314.6680869596636,124.83027220940146,-314.6680869596636,-57.67549154831505,112.8413841592237
17,4,5,6,1.0,71.6133332550178,-1.604414636977765,-70.92200172976884,-10.926007580889745,51.394974642573544
17,5,6,7,1.0,-19.077998250552202,-19.073992417443808,19.12932854257713,6.437328229602068,11.593102635839807
17,6,7,1,1.0,-256.1794613082668,-64.90951588058891,256.1794613082668,114.05768595685544,112.1692094093744
17,7,7,8,1.0,237.0501324995405,58.47218772676618,-214.93284607150437,28.650113012800574,104.3671646227826
17,8,8,3,1.0,114.93284625021215,-63.65011288208957,-112.54023247157014,71.01897436637002,63.23656818856173
18,0,0,3,1.0,-95.46903735441235,108.46071316521966,95.46903735441234,-96.43494865045639,57.796973476037294
18,1,3,4,1.0,-67.3847218791905,66.37077747381247,69.29663371154084,-69.1519625092048,44.34496473788155
18,2,4,5,1.0,-182.8008186280335,20.673528175916164,200.11317922454413,24.01223885619416,138.88556861949021
18,3,2,5,1.0,299.9999999999992,79.70794809899182,-299.9999999999992,-23.244880902763242,103.46945710914419
18,4,5,6,1.0,99.88682077544183,-0.7673579534272008,-98.61290607210123,-7.757048084885856,69.17950299578551
18,5,6,7,1.0,-9.345360690960794,-28.73039424591049,9.39864359769333,15.392572396729134,12.677582139548981
18,6,7,1,1.0,-199.99999999999966,-32.60657642424827,199.99999999999972,59.84496372638056,83.50465345922818
18,7,7,8,1.0,190.6013564023012,17.214004027521298,-177.9234110953769,19.53138332226741,78.86318968851518
18,8,8,3,1.0,28.335965653607634,-42.94777324802239,-28.08431547522104,30.064171176644393,22.65739261366085
19,0,0,3,1.0,4.054380777482477,53.575831803531855,-4.054380777482476,-51.913030535540656,21.491608620777072
19,1,3,4,1.0,-33.26883522917755,37.07209372686611,33.827459373863704,-48.35426394696746,25.284390917499273
19,2,4,5,1.0,-133.82745937386375,8.354263946967265,142.09839238188968,-5.06876163039653,96.7969342734543
19,3,2,5,1.0,300.0000000000003,62.48515481827155,-300.0000000000002,-7.457179598690743,102.14607980331223
19,4,5,6,1.0,157.90160761811052,12.525941229087621,-154.74470170348286,-5.246349939266672,108.60658133139624
19,5,6,7,1.0,64.74470170348296,-24.75365006073371,-64.31968258773122,14.763585558497109,29.172366227323902
19,7,7,8,1.0,64.31968258773121,-14.763585558497002,-62.88194175853156,-5.7704417504844,27.507485849456508
19,8,8,3,1.0,-37.11805824146847,-29.22955824951566,37.32321600666007,14.84093680867488,19.987143189448464
20,0,0,3,1.0,-201.94527423444404,184.94986220683154,201.945274234444,-141.75657530484386,109.53599979254301
20,1,3,4,1.0,-107.62912140683311,88.18993588729106,111.92904044887545,-76.8353364565523,65.07125004994235
20,2,4,5,1.0,-211.92904043006774,36.835336468149805,238.44006270171388,50.1315256361939,171.83340230611623
20,3,2,5,1.0,344.6974183241921,123.81889980538523,-344.6974183241922,-45.20850573843512,122.0871410775364
20,4,5,6,1.0,106.25735559994047,-4.923019891686835,-104.76339297386806,-1.0283448554600625,74.71073970691135
20,5,6,7,1.0,14.763392975395792,-28.971655144172008,-14.693755633985994,16.231374430112847,13.868663389659577
20,6,7,1,1.0,-198.18695179266393,-57.57469698565848,198.18695179266393,86.83633227562781,86.55043982691285
20,7,7,8,1.0,212.88070741589954,41.343322559462166,-195.8659252119049,19.039218550697157,91.57785139328827
20,8,8,3,1.0,95.8659252189619,-54.03921854428798,-94.3161528158069,53.56663941615294,51.21187318807925
21,0,0,3,1.0,4.054380777482477,53.575831803531855,-4.054380777482476,-51.913030535540656,21.491608620777072
21,1,3,4,1.0,-33.26883522917755,37.07209372686611,33.827459373863704,-48.35426394696746,25.284390917499273
21,2,4,5,1.0,-133.82745937386375,8.354263946967265,142.09839238188968,-5.06876163039653,96.7969342734543
21,3,2,5,1.0,300.0000000000003,62.48515481827155,-300.0000000000002,-7.457179598690743,102.14607980331223
21,4,5,6,1.0,157.90160761811052,12.525941229087621,-154.74470170348286,-5.246349939266672,108.60658133139624
21,5,6,7,1.0,64.74470170348296,-24.75365006073371,-64.31968258773122,14.763585558497109,29.172366227323902
21,7,7,8,1.0,64.31968258773121,-14.763585558497002,-62.88194175853156,-5.7704417504844,27.507485849456508
21,8,8,3,1.0,-37.11805824146847,-29.22955824951566,37.32321600666007,14.84093680867488,19.987143189448464
22,0,0,3,1.0,-144.34915691556006,203.44132034400582,144.34915691556006,-167.59969158689165,99.77979749471905
22,1,3,4,1.0,-139.74547049916765,170.74437439610358,150.7379579509335,-121.92909999210525,103.19141199098634
22,2,4,5,1.0,-250.73795786531474,81.92910001403554,299.9999998964725,107.80577326890675,233.9980067503054
22,3,2,5,1.0,299.99999999460135,179.4073545970772,-299.99999999460135,-107.80577325323185,116.51752318393991
22,5,6,7,1.0,-89.99999999987186,-29.999999999993904,90.84363748134926,23.751638171099675,40.64236436448314
22,6,7,1,1.0,-199.99999999991027,-44.91070387812858,199.99999999991024,73.26560987178392,85.19891979582653
22,7,7,8,1.0,109.15636251809762,21.159065707067743,-104.60819387358424,-24.392536485957343,48.623709607418014
22,8,8,3,1.0,4.608193874628146,-10.607463513865952,-4.603686396425007,-3.14468281478089,5.235259614847295
23,0,0,3,1.0,-142.57808392400528,208.1985180576362,142.57808392400528,-171.52164148601835,100.93572841117127
23,1,3,4,1.0,-142.57808391629013,171.5216414838506,153.8718528029589,-121.00605461646992,104.54535578301471
23,2,4,5,1.0,-253.87185277499083,81.00605462543048,304.44453807565344,114.2923196519095,237.2001508712764
23,3,2,5,1.0,299.9999999986944,167.82105138500867,-299.9999999986944,-98.57700288671748,114.58325710891239
23,4,5,6,1.0,-4.444538110322631,-15.715316760905795,4.45403083247363,-1.9987968641540905,11.852161849216113
23,5,6,7,1.0,-94.45403083211087,-28.001203135822145,95.38308713012032,22.67855918223963,42.51986644421199
23,6,7,1,1.0,-199.9999999999286,-55.751271384425664,199.99999999992863,85.29868771286876,86.972056317425
23,7,7,8,1.0,104.61691286959982,33.07271220221689,-99.9999999998449,-34.99999999998833,49.52157901860159
24,0,0,3,1.0,-197.5372740248093,148.37148892821642,197.5372740248093,-113.21528667520163,98.82110977391642
24,1,3,4,1.0,-132.74658330675754,72.05643082827527,137.51551567109266,-59.0730349376861,68.0442052210869
24,2,4,5,1.0,-192.7535442251374,29.018603008427483,212.39861424394735,26.076719892332775,147.78338409682135
24,3,2,5,1.0,299.9999999999957,86.68165396288182,-299.9999999999957,-29.53862041051127,104.09061711035797
24,4,5,6,1.0,87.60138575597036,3.461900518200949,-86.59918957670345,-14.044016478383917,61.888094968421505
24,5,6,7,1.0,15.860083552795146,-29.57861712240853,-15.786125071871126,16.668482577473796,14.205640021036173
24,6,7,1,1.0,-199.99999999999645,-46.627877846527724,199.99999999999642,75.15836526482761,85.46230033812968
24,7,7,8,1.0,215.78612507178642,29.959395269085505,-198.98469960201405,28.422750614786253,90.73115887078907
24,8,8,3,1.0,65.56342048781151,-48.97508392867192,-64.79069071798477,41.15885584691938,36.93983863156024
25,0,0,3,1.0,4.054380777482477,53.575831803531855,-4.054380777482476,-51.913030535540656,21.491608620777072
25,1,3,4,1.0,-33.26883522917755,37.07209372686611,33.827459373863704,-48.35426394696746,25.284390917499273
25,2,4,5,1.0,-133.82745937386375,8.354263946967265,142.09839238188968,-5.06876163039653,96.7969342734543
25,3,2,5,1.0,300.0000000000003,62.48515481827155,-300.0000000000002,-7.457179598690743,102.14607980331223
25,4,5,6,1.0,157.90160761811052,12.525941229087621,-154.74470170348286,-5.246349939266672,108.60658133139624
25,5,6,7,1.0,64.74470170348296,-24.75365006073371,-64.31968258773122,14.763585558497109,29.172366227323902
25,7,7,8,1.0,64.31968258773121,-14.763585558497002,-62.88194175853156,-5.7704417504844,27.507485849456508
25,8,8,3,1.0,-37.11805824146847,-29.22955824951566,37.32321600666007,14.84093680867488,19.987143189448464
26,0,0,3,1.0,-197.06503336622052,166.04493357472234,197.0650333662205,-127.7953383060393,103.07709529587086
26,1,3,4,1.0,-77.56121065502776,66.81898931868291,79.89417991355953,-66.55587238507447,48.54542725732009
26,2,4,5,1.0,-211.86328133401557,37.61799286605166,237.07804845900264,42.62198549042988,167.42667953530463
26,3,2,5,1.0,299.9999999998903,94.27787960083648,-299.9999999998903,-36.329324911805585,104.82171031590424
26,4,5,6,1.0,62.92195153869576,-6.292660577956159,-62.41030964351664,-8.49289367705489,44.111270518973285
26,5,6,7,1.0,2.0970868676702885,-20.603417854409564,-2.0786739478527134,7.110956741541474,8.702367071885375
26,6,7,1,1.0,-199.99999999995003,-45.12795574597524,199.99999999995003,73.50480331494305,85.23187770814201
26,7,7,8,1.0,202.07867394677584,38.016999004763775,-187.0235877885442,12.007777263164414,86.25813011545306
26,8,8,3,1.0,121.7842096105211,-55.549973167344625,-119.5038227101307,60.97634898731373,61.60916921900257
28,0,0,3,1.0,4.054380777482477,53.575831803531855,-4.054380777482476,-51.913030535540656,21.491608620777072
28,1,3,4,1.0,-33.26883522917755,37.07209372686611,33.827459373863704,-48.35426394696746,25.284390917499273
28,2,4,5,1.0,-133.82745937386375,8.354263946967265,142.09839238188968,-5.06876163039653,96.7969342734543
28,3,2,5,1.0,300.0000000000003,62.48515481827155,-300.0000000000002,-7.457179598690743,102.14607980331223
28,4,5,6,1.0,157.90160761811052,12.525941229087621,-154.74470170348286,-5.246349939266672,108.60658133139624
28,5,6,7,1.0,64.74470170348296,-24.75365006073371,-64.31968258773122,14.763585558497109,29.172366227323902
28,7,7,8,1.0,64.31968258773121,-14.763585558497002,-62.88194175853156,-5.7704417504844,27.507485849456508
28,8,8,3,1.0,-37.11805824146847,-29.22955824951566,37.32321600666007,14.84093680867488,19.987143189448464
30,0,0,3,1.0,94.76243914387047,17.999019631760348,-94.76243914387045,-12.639982113565004,38.582658446924334
30,1,3,4,1.0,70.28402576456924,3.5587430031172778,-69.40699269722546,-14.015960338846302,29.17991375100338
30,2,4,5,1.0,-30.59300729585589,-25.984039653193605,31.01486361919388,-6.946901007066467,27.5684143028711
30,4,5,6,1.0,-31.01486361815316,6.946901007177365,31.165315385133535,-26.303007019144836,27.549390877444225
30,5,6,7,1.0,-121.16531538396136,-3.696992979597148,122.4477393702558,-0.12572538967442437,49.13389351602136
30,6,7,1,1.0,-199.9999999995399,10.418071666419303,199.9999999995399,14.717302707836993,80.21630657048189
30,7,7,8,1.0,77.55226062685124,-10.292346276395289,-75.61456771367459,-9.72197454201586,31.335028716390035
30,8,8,3,1.0,-24.385432282880064,-25.278025454906313,24.47841337252209,9.081239112109703,14.42936324555352
31,0,0,3,1.0,-152.37241685159782,184.22677331590967,152.37241685159782,-151.3044234399226,95.63000150462237
31,2,4,5,1.0,-99.9999999999996,-40.00000000000005,106.40742777974562,40.39288569108703,88.57069901156859
31,3,2,5,1.0,299.99999999999955,132.93036854661017,-299.9999999999995,-69.83546557779489,109.37726905935115
31,4,5,6,1.0,193.59257222025306,29.442579886707648,-188.32955072773615,-2.4587293600374522,140.1440477069271
31,5,6,7,1.0,98.32955072773558,-27.54127063996305,-97.2565445745099,24.51311894090038,45.58844103536359
31,6,7,1,1.0,-199.99999999999847,-120.35749567281482,199.99999999999847,161.6991250801101,102.87593075286104
31,7,7,8,1.0,297.2565445744716,95.84437673192308,-258.36064572750246,77.88745452482871,137.9989071241631
31,8,8,3,1.0,158.3606457275368,-112.88745452481712,-152.3724168515905,151.30442343992095,99.45590480124626
32,0,0,3,1.0,-171.14231996612935,143.78203842764742,171.14231996612935,-115.00336871115547,89.40959076770044
32,1,3,4,1.0,-86.57406811941605,70.7040722640277,89.26907529368987,-68.78086105558222,51.98892498814354
32,2,4,5,1.0,-189.2690752932591,28.780861055858146,208.77815871530828,26.548860968223465,147.24418824839373
32,3,2,5,1.0,299.9999999999694,108.32044540473518,-299.9999999999694,-48.70472053363534,106.31886991115185
32,4,5,6,1.0,91.2218412841821,22.155859565596817,-89.99999999994833,-29.999999999992554,69.29358500099163
32,6,7,1,1.0,-199.99999999999727,-31.425055293922966,199.99999999999727,58.56901094591123,83.35977835208601
32,7,7,8,1.0,199.99999999993568,31.42505529393665,-185.72388510688077,13.90154106198711,83.90751437857203
32,8,8,3,1.0,85.72388510691566,-48.901541061947476,-84.56825184657086,44.299296447109036,44.46293803824073
33,0,0,3,1.0,-90.83696896606027,122.75612054496833,90.83696896606027,-109.32355858914585,61.084099485468734
33,1,3,4,1.0,-64.32047011288934,67.24738601526586,66.20952520769117,-69.88476543180992,44.1247999031805
33,2,4,5,1.0,-176.97196470900747,14.757437084705153,193.42278943896844,26.64637093804314,135.66177674327153
33,3,2,5,1.0,299.99999999999625,87.1062853044367,-299.9999999999963,-29.920007409868745,104.1299961797399
33,4,5,6,1.0,106.57721056096052,3.273636471844668,-105.10439016948565,-9.858869355098847,74.49151990847842
33,5,6,7,1.0,-19.15775661379609,-30.27566953940171,19.245862715783485,17.440670243932807,15.168963617595763
33,6,7,1,1.0,-199.99999999999812,-41.655227074574945,199.99999999999812,69.69072532201756,84.71769326029373
33,7,7,8,1.0,180.7541372841772,24.21455683065674,-169.00860886979524,8.560651650906214,76.1660624488068
33,8,8,3,1.0,26.882782423577552,-53.536801832919686,-26.516498853161032,42.07617257388013,26.963441476710464
